rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db
9,8.0,00:25:01,45053.0,4,5,B,2,擋小球,,1.0,1.0,6.0,772.0,357.0,2.0,6.0,484.0,530.0,,,,,8.0,667.0,374.0,8.0,743.0,586.0,0
9,9.0,00:25:02,45072.0,4,5,A,2,放小球,,1.0,2.0,6.0,484.0,530.0,2.0,7.0,638.0,394.0,,,,,8.0,528.0,563.0,8.0,653.0,361.0,0
9,10.0,00:25:03,45093.0,4,5,B,2,放小球,,,2.0,7.0,638.0,394.0,2.0,7.0,628.0,472.0,,,,,8.0,661.0,389.0,8.0,590.0,534.0,0
9,11.0,00:25:03,45118.0,4,5,A,2,挑球,,1.0,2.0,7.0,628.0,472.0,1.0,9.0,731.0,320.0,,,,,7.0,683.0,487.0,8.0,622.0,390.0,0
9,12.0,00:25:05,45163.0,4,5,B,3,殺球,1.0,,1.0,9.0,731.0,320.0,2.0,5.0,798.0,554.0,對手落地致勝,落地致勝,B,,8.0,691.0,335.0,8.0,702.0,561.0,0
10,1.0,00:25:27,45839.0,4,6,B,1,未知球種,,,2.0,,,,2.0,,,,,,,1.0,,,,,,,0
10,2.0,00:25:29,45883.0,4,6,A,2,推球,,1.0,2.0,,,,2.0,8.0,691.0,369.0,,,,,7.0,582.0,505.0,8.0,628.0,379.0,0
10,3.0,00:25:29,45894.0,4,6,B,2,平球,,1.0,2.0,8.0,691.0,369.0,1.0,7.0,584.0,502.0,,,,,8.0,598.0,360.0,8.0,603.0,512.0,0
10,4.0,00:25:30,45904.0,4,6,A,2,平球,1.0,,1.0,7.0,584.0,502.0,2.0,8.0,633.0,361.0,,,,,8.0,679.0,530.0,8.0,599.0,365.0,0
10,5.0,00:25:30,45917.0,4,6,B,2,防守回挑,,1.0,2.0,8.0,633.0,361.0,1.0,9.0,605.0,622.0,,,,,8.0,602.0,360.0,8.0,650.0,557.0,0
10,6.0,00:25:31,45953.0,4,6,A,2,長球,,,1.0,9.0,605.0,622.0,1.0,4.0,755.0,323.0,,,,,9.0,560.0,645.0,8.0,592.0,370.0,0
10,7.0,00:25:32,45987.0,4,6,B,3,點扣,1.0,,1.0,4.0,755.0,323.0,2.0,5.0,862.0,586.0,對手落地致勝,落地致勝,B,,8.0,665.0,339.0,8.0,636.0,577.0,0
11,1.0,00:25:49,46480.0,5,6,B,1,未知球種,,,2.0,,,,2.0,,,,,,,1.0,,,,,,,0
11,2.0,00:25:50,46500.0,5,6,A,2,放小球,,,2.0,,,,2.0,1.0,480.0,401.0,,,,,8.0,702.0,509.0,8.0,634.0,378.0,0
11,3.0,00:25:50,46529.0,5,6,B,2,放小球,,,2.0,1.0,480.0,401.0,2.0,2.0,454.0,456.0,,,,,1.0,494.0,401.0,8.0,632.0,520.0,0
11,4.0,00:25:51,46554.0,5,6,A,2,勾球,,1.0,2.0,2.0,454.0,456.0,2.0,2.0,829.0,417.0,,,,,2.0,469.0,488.0,7.0,535.0,398.0,0
11,5.0,00:25:52,46582.0,5,6,B,2,挑球,,1.0,2.0,2.0,829.0,417.0,1.0,9.0,783.0,626.0,,,,,7.0,759.0,423.0,7.0,613.0,499.0,0
11,6.0,00:25:54,46644.0,5,6,A,2,殺球,,,1.0,9.0,783.0,626.0,2.0,5.0,489.0,355.0,,,,,9.0,757.0,631.0,8.0,646.0,373.0,0
11,7.0,00:25:55,46661.0,5,6,B,2,擋小球,,,2.0,5.0,489.0,355.0,2.0,2.0,493.0,503.0,,,,,8.0,590.0,359.0,13.0,743.0,660.0,0
11,8.0,00:25:56,46689.0,5,6,A,2,放小球,,1.0,2.0,2.0,493.0,503.0,2.0,5.0,442.0,389.0,,,,,8.0,523.0,529.0,8.0,545.0,364.0,0
11,9.0,00:25:57,46720.0,5,6,B,2,挑球,,,2.0,5.0,442.0,389.0,1.0,4.0,459.0,619.0,,,,,1.0,508.0,398.0,8.0,579.0,527.0,0
11,10.0,00:25:58,46767.0,5,6,A,2,殺球,,,1.0,4.0,459.0,619.0,2.0,5.0,487.0,353.0,,,,,9.0,487.0,634.0,8.0,584.0,381.0,0
11,11.0,00:25:59,46782.0,5,6,B,2,擋小球,,,2.0,5.0,487.0,353.0,2.0,2.0,467.0,471.0,,,,,8.0,549.0,368.0,9.0,503.0,627.0,0
11,12.0,00:26:00,46806.0,5,6,A,2,放小球,,1.0,2.0,2.0,467.0,471.0,2.0,1.0,424.0,423.0,,,,,2.0,492.0,500.0,8.0,529.0,366.0,0
11,13.0,00:26:01,46836.0,5,6,B,3,放小球,,,2.0,1.0,424.0,423.0,2.0,1.0,475.0,413.0,未過網,對手未過網,A,,1.0,455.0,429.0,7.0,570.0,478.0,0
12,1.0,00:26:17,47325.0,5,7,A,1,未知球種,,,2.0,,,,2.0,,,,,,,1.0,,,,,,,0
12,2.0,00:26:17,47334.0,5,7,B,2,挑球,,,2.0,,,,1.0,8.0,763.0,607.0,,,,,1.0,472.0,413.0,7.0,518.0,489.0,0
12,3.0,00:26:19,47383.0,5,7,A,2,殺球,,,1.0,8.0,763.0,607.0,2.0,8.0,647.0,351.0,,,,,8.0,731.0,599.0,8.0,606.0,366.0,0
12,4.0,00:26:19,47395.0,5,7,B,2,擋小球,,,2.0,8.0,647.0,351.0,2.0,7.0,566.0,494.0,,,,,8.0,562.0,358.0,8.0,797.0,598.0,0
12,5.0,00:26:20,47415.0,5,7,A,2,平球,,1.0,2.0,7.0,566.0,494.0,2.0,8.0,739.0,359.0,,,,,8.0,621.0,521.0,8.0,577.0,340.0,0
12,6.0,00:26:21,47430.0,5,7,B,2,防守回挑,,1.0,2.0,8.0,739.0,359.0,1.0,8.0,521.0,605.0,,,,,8.0,565.0,358.0,8.0,631.0,508.0,0
12,7.0,00:26:22,47466.0,5,7,A,2,過渡切球,1.0,,1.0,8.0,521.0,605.0,2.0,8.0,756.0,370.0,,,,,8.0,551.0,605.0,8.0,591.0,363.0,0
12,8.0,00:26:23,47494.0,5,7,B,2,推球,,1.0,2.0,8.0,756.0,370.0,2.0,3.0,867.0,615.0,,,,,8.0,727.0,385.0,8.0,599.0,591.0,0
12,9.0,00:26:24,47525.0,5,7,A,3,後場抽平球,,,2.0,3.0,867.0,615.0,2.0,11.0,845.0,329.0,出界,對手出界,B,,3.0,833.0,622.0,8.0,693.0,375.0,0
13,1.0,00:26:50,48325.0,5,8,B,1,發短球,,,2.0,,,,2.0,,,,,,,1.0,,,,,,,0
13,2.0,00:26:51,48349.0,5,8,A,2,放小球,,1.0,2.0,14.0,,,2.0,1.0,501.0,412.0,,,,,7.0,555.0,504.0,8.0,636.0,387.0,0
13,3.0,00:26:52,48377.0,5,8,B,2,挑球,,,2.0,1.0,501.0,412.0,1.0,4.0,407.0,628.0,,,,,7.0,525.0,408.0,8.0,573.0,524.0,0
13,4.0,00:26:54,48420.0,5,8,A,2,點扣,1.0,,1.0,4.0,407.0,628.0,2.0,5.0,480.0,363.0,,,,,8.0,500.0,602.0,8.0,568.0,369.0,0
13,5.0,00:26:54,48432.0,5,8,B,2,擋小球,,,2.0,5.0,480.0,363.0,2.0,1.0,788.0,497.0,,,,,8.0,519.0,368.0,4.0,444.0,626.0,0
13,6.0,00:26:55,48459.0,5,8,A,2,放小球,,,2.0,1.0,788.0,497.0,2.0,2.0,821.0,420.0,,,,,8.0,711.0,536.0,8.0,588.0,366.0,0
13,7.0,00:26:56,48490.0,5,8,B,2,挑球,,1.0,2.0,2.0,821.0,420.0,1.0,3.0,841.0,625.0,,,,,2.0,786.0,406.0,8.0,719.0,520.0,0
13,8.0,00:26:57,48535.0,5,8,A,3,點扣,,,1.0,3.0,841.0,625.0,2.0,7.0,567.0,455.0,未過網,對手未過網,B,,9.0,794.0,622.0,8.0,635.0,370.0,0
14,1.0,00:27:17,49133.0,5,9,B,1,發短球,,1.0,2.0,,,,2.0,7.0,707.0,500.0,,,,,8.0,618.0,366.0,8.0,723.0,547.0,0
14,2.0,00:27:18,49154.0,5,9,A,2,推球,,,2.0,7.0,707.0,500.0,1.0,9.0,525.0,320.0,,,,,8.0,709.0,517.0,8.0,632.0,369.0,0
14,3.0,00:27:19,49196.0,5,9,B,2,切球,,,1.0,9.0,525.0,320.0,2.0,8.0,505.0,530.0,,,,,8.0,574.0,328.0,8.0,611.0,512.0,0
14,4.0,00:27:20,49216.0,5,9,A,2,擋小球,,1.0,2.0,8.0,505.0,530.0,2.0,8.0,632.0,369.0,,,,,8.0,569.0,549.0,8.0,599.0,331.0,0
14,5.0,00:27:21,49238.0,5,9,B,2,推球,,,2.0,8.0,632.0,369.0,1.0,9.0,790.0,631.0,,,,,8.0,666.0,363.0,8.0,607.0,532.0,0
14,6.0,00:27:22,49270.0,5,9,A,2,長球,,,1.0,9.0,790.0,631.0,1.0,4.0,758.0,324.0,,,,,8.0,744.0,600.0,8.0,679.0,359.0,0
14,7.0,00:27:24,49323.0,5,9,B,2,點扣,1.0,,1.0,4.0,758.0,324.0,2.0,5.0,819.0,561.0,,,,,4.0,767.0,318.0,8.0,643.0,550.0,0
14,8.0,00:27:24,49337.0,5,9,A,2,勾球,,,2.0,5.0,819.0,561.0,2.0,8.0,572.0,382.0,,,,,8.0,653.0,574.0,4.0,773.0,319.0,0
14,9.0,00:27:25,49367.0,5,9,B,2,放小球,,,2.0,8.0,572.0,382.0,2.0,2.0,495.0,473.0,,,,,8.0,674.0,380.0,8.0,684.0,541.0,0
14,10.0,00:27:26,49393.0,5,9,A,2,推球,,1.0,2.0,2.0,495.0,473.0,1.0,4.0,754.0,320.0,,,,,8.0,550.0,508.0,8.0,613.0,359.0,0
14,11.0,00:27:27,49430.0,5,9,B,2,長球,1.0,,1.0,4.0,754.0,320.0,1.0,4.0,447.0,637.0,,,,,9.0,728.0,324.0,8.0,640.0,539.0,0
14,12.0,00:27:29,49473.0,5,9,A,2,長球,1.0,,1.0,4.0,447.0,637.0,1.0,9.0,692.0,313.0,,,,,4.0,453.0,620.0,8.0,662.0,340.0,0
14,13.0,00:27:30,49509.0,5,9,B,3,長球,1.0,,1.0,9.0,692.0,313.0,2.0,3.0,869.0,655.0,落點判斷失誤,對手落點判斷失誤,B,,8.0,670.0,327.0,8.0,617.0,565.0,0
15,1.0,00:28:12,50780.0,6,9,B,1,未知球種,,,2.0,,,,,,,,,,,1.0,,,,,,,0
15,2.0,00:28:12,50780.0,6,9,A,2,未知球種,,,2.0,,,,2.0,,,,,,,1.0,,,,,,,0
15,3.0,00:28:14,50829.0,6,9,B,3,長球,,,2.0,,,,2.0,14.0,934.0,631.0,出界,對手出界,A,,9.0,531.0,325.0,8.0,592.0,533.0,0
16,1.0,00:28:28,51263.0,7,9,A,1,發短球,,1.0,2.0,,,,2.0,8.0,576.0,387.0,,,,,8.0,654.0,531.0,8.0,576.0,356.0,0
16,2.0,00:28:29,51287.0,7,9,B,2,推球,,,2.0,8.0,576.0,387.0,1.0,4.0,449.0,629.0,,,,,8.0,589.0,375.0,8.0,638.0,539.0,0
16,3.0,00:28:30,51324.0,7,9,A,2,過渡切球,,1.0,1.0,4.0,449.0,629.0,2.0,6.0,826.0,382.0,,,,,9.0,495.0,620.0,8.0,615.0,356.0,0
16,4.0,00:28:31,51350.0,7,9,B,3,放小球,,1.0,2.0,6.0,826.0,382.0,2.0,2.0,808.0,433.0,掛網,對手掛網,A,,8.0,711.0,376.0,8.0,638.0,571.0,0
17,1.0,00:28:43,51714.0,8,9,A,1,發短球,,1.0,2.0,,,,2.0,8.0,717.0,385.0,,,,,8.0,623.0,534.0,8.0,707.0,363.0,0
17,2.0,00:28:44,51740.0,8,9,B,2,放小球,,1.0,2.0,8.0,717.0,385.0,2.0,7.0,638.0,484.0,,,,,8.0,694.0,381.0,8.0,617.0,527.0,0
17,3.0,00:28:45,51762.0,8,9,A,2,放小球,,1.0,2.0,7.0,638.0,484.0,2.0,7.0,661.0,413.0,,,,,7.0,626.0,499.0,8.0,655.0,381.0,0
17,4.0,00:28:46,51787.0,8,9,B,2,挑球,,1.0,2.0,7.0,661.0,413.0,1.0,9.0,539.0,635.0,,,,,8.0,623.0,386.0,7.0,640.0,482.0,0
17,5.0,00:28:47,51832.0,8,9,A,2,切球,1.0,,1.0,9.0,539.0,635.0,2.0,6.0,830.0,385.0,,,,,9.0,539.0,639.0,8.0,641.0,363.0,0
17,6.0,00:28:48,51858.0,8,9,B,2,放小球,,1.0,2.0,6.0,830.0,385.0,2.0,1.0,848.0,497.0,,,,,8.0,739.0,371.0,8.0,624.0,603.0,0
17,7.0,00:28:49,51887.0,8,9,A,2,放小球,,,2.0,1.0,848.0,497.0,2.0,2.0,807.0,418.0,,,,,5.0,802.0,520.0,8.0,703.0,358.0,0
17,8.0,00:28:50,51915.0,8,9,B,3,放小球,,1.0,2.0,2.0,807.0,418.0,2.0,2.0,832.0,427.0,掛網,對手掛網,A,,2.0,775.0,395.0,8.0,747.0,515.0,0
18,1.0,00:29:03,52318.0,8,10,A,1,發短球,,1.0,2.0,,,,2.0,7.0,571.0,392.0,,,,,8.0,655.0,532.0,8.0,577.0,369.0,0
18,2.0,00:29:04,52342.0,8,10,B,2,放小球,,,2.0,7.0,571.0,392.0,2.0,1.0,791.0,466.0,,,,,8.0,592.0,379.0,8.0,628.0,533.0,0
18,3.0,00:29:05,52365.0,8,10,A,2,放小球,,,2.0,1.0,791.0,466.0,2.0,7.0,765.0,421.0,,,,,8.0,752.0,509.0,8.0,631.0,361.0,0
18,4.0,00:29:06,52389.0,8,10,B,2,挑球,,1.0,2.0,7.0,765.0,421.0,1.0,4.0,460.0,623.0,,,,,7.0,718.0,402.0,8.0,699.0,513.0,0
18,5.0,00:29:07,52435.0,8,10,A,2,殺球,1.0,,1.0,4.0,460.0,623.0,2.0,5.0,475.0,352.0,,,,,4.0,434.0,639.0,8.0,622.0,338.0,0
18,6.0,00:29:09,52472.0,8,10,B,2,擋小球,,,2.0,5.0,475.0,352.0,2.0,2.0,473.0,501.0,,,,,8.0,603.0,357.0,6.0,469.0,533.0,0
18,7.0,00:29:09,52476.0,8,10,A,2,放小球,,1.0,2.0,2.0,473.0,501.0,2.0,1.0,476.0,410.0,,,,,6.0,471.0,522.0,8.0,615.0,353.0,0
18,8.0,00:29:10,52502.0,8,10,B,2,挑球,,,2.0,1.0,476.0,410.0,1.0,9.0,790.0,650.0,,,,,8.0,548.0,382.0,7.0,536.0,506.0,0
18,9.0,00:29:11,52557.0,8,10,A,2,長球,,,1.0,9.0,790.0,650.0,1.0,9.0,738.0,314.0,,,,,9.0,700.0,634.0,8.0,665.0,361.0,0
18,10.0,00:29:13,52591.0,8,10,B,3,殺球,1.0,,1.0,9.0,738.0,314.0,2.0,5.0,826.0,581.0,對手落地致勝,落地致勝,B,,9.0,732.0,317.0,8.0,648.0,589.0,0
19,1.0,00:29:37,53319.0,8,11,B,1,未知球種,,,2.0,,,,2.0,,,,,,,1.0,,,,,,,0
19,2.0,00:29:37,53339.0,8,11,A,2,挑球,,,2.0,,,,1.0,4.0,792.0,314.0,,,,,7.0,704.0,506.0,8.0,613.0,379.0,0
19,3.0,00:29:39,53376.0,8,11,B,2,長球,1.0,,1.0,4.0,792.0,314.0,1.0,9.0,505.0,616.0,,,,,8.0,680.0,340.0,8.0,674.0,543.0,0
19,4.0,00:29:40,53419.0,8,11,A,3,殺球,1.0,,1.0,9.0,505.0,616.0,2.0,15.0,404.0,328.0,出界,對手出界,B,,8.0,521.0,612.0,8.0,619.0,367.0,0
20,1.0,00:30:54,55631.0,8,12,B,1,發短球,,1.0,2.0,,,,2.0,7.0,535.0,499.0,,,,,8.0,659.0,369.0,8.0,528.0,524.0,0
20,2.0,00:30:55,55651.0,8,12,A,2,推球,,,2.0,7.0,535.0,499.0,1.0,9.0,529.0,310.0,,,,,8.0,542.0,513.0,8.0,648.0,361.0,0
20,3.0,00:30:56,55686.0,8,12,B,2,長球,,,1.0,9.0,529.0,310.0,1.0,6.0,399.0,613.0,,,,,9.0,577.0,325.0,8.0,580.0,538.0,0
20,4.0,00:30:57,55719.0,8,12,A,2,長球,,1.0,1.0,6.0,399.0,613.0,1.0,9.0,545.0,323.0,,,,,6.0,467.0,602.0,8.0,613.0,334.0,0
20,5.0,00:30:58,55745.0,8,12,B,3,殺球,,,1.0,9.0,545.0,323.0,2.0,5.0,820.0,571.0,對手落地致勝,落地致勝,B,,9.0,566.0,321.0,8.0,589.0,578.0,0
21,1.0,00:31:12,56186.0,9,12,B,1,發短球,,1.0,2.0,,,,2.0,7.0,697.0,506.0,,,,,8.0,617.0,367.0,8.0,716.0,544.0,0
21,2.0,00:31:13,56204.0,9,12,A,2,放小球,,1.0,2.0,7.0,697.0,506.0,2.0,7.0,742.0,406.0,,,,,8.0,712.0,523.0,8.0,642.0,366.0,0
21,3.0,00:31:14,56227.0,9,12,B,2,推球,,1.0,2.0,7.0,742.0,406.0,1.0,6.0,453.0,610.0,,,,,8.0,702.0,387.0,8.0,671.0,518.0,0
21,4.0,00:31:15,56261.0,9,12,A,2,過渡切球,,1.0,1.0,6.0,453.0,610.0,2.0,8.0,575.0,367.0,,,,,8.0,516.0,607.0,8.0,626.0,363.0,0
21,5.0,00:31:16,56280.0,9,12,B,2,推球,,,2.0,8.0,575.0,367.0,1.0,4.0,436.0,642.0,,,,,8.0,630.0,366.0,8.0,583.0,585.0,0
21,6.0,00:31:17,56321.0,9,12,A,2,點扣,1.0,,1.0,4.0,436.0,642.0,2.0,5.0,473.0,349.0,,,,,4.0,461.0,635.0,8.0,626.0,350.0,0
21,7.0,00:31:18,56355.0,9,12,B,2,擋小球,,,2.0,5.0,473.0,349.0,1.0,2.0,470.0,506.0,,,,,8.0,582.0,351.0,8.0,501.0,526.0,0
21,8.0,00:31:18,56355.0,9,12,A,2,放小球,,1.0,1.0,2.0,470.0,506.0,2.0,7.0,647.0,391.0,,,,,8.0,503.0,542.0,8.0,597.0,347.0,0
21,9.0,00:31:19,56377.0,9,12,B,2,放小球,,1.0,2.0,7.0,647.0,391.0,1.0,7.0,620.0,475.0,,,,,8.0,621.0,376.0,8.0,588.0,525.0,0
21,10.0,00:31:20,56402.0,9,12,A,2,放小球,,1.0,1.0,7.0,620.0,475.0,2.0,2.0,785.0,411.0,,,,,7.0,625.0,499.0,8.0,635.0,370.0,0
21,11.0,00:31:20,56425.0,9,12,B,2,推球,,1.0,2.0,2.0,785.0,411.0,2.0,4.0,422.0,630.0,,,,,7.0,691.0,404.0,7.0,670.0,504.0,0
21,12.0,00:31:22,56470.0,9,12,A,2,後場抽平球,,1.0,2.0,4.0,422.0,630.0,2.0,5.0,473.0,354.0,,,,,9.0,501.0,619.0,8.0,625.0,365.0,0
21,13.0,00:31:23,56508.0,9,12,B,2,擋小球,,,2.0,5.0,473.0,354.0,2.0,2.0,458.0,505.0,,,,,8.0,576.0,357.0,8.0,523.0,582.0,0
21,14.0,00:31:23,56511.0,9,12,A,2,推球,,1.0,2.0,2.0,458.0,505.0,1.0,6.0,786.0,327.0,,,,,8.0,493.0,533.0,8.0,582.0,347.0,0
21,15.0,00:31:24,56541.0,9,12,B,2,殺球,1.0,,1.0,6.0,786.0,327.0,2.0,5.0,843.0,562.0,,,,,8.0,716.0,330.0,8.0,636.0,553.0,0
21,16.0,00:31:25,56553.0,9,12,A,2,擋小球,,,2.0,5.0,843.0,562.0,1.0,6.0,792.0,361.0,,,,,8.0,698.0,566.0,6.0,785.0,338.0,0
21,17.0,00:31:25,56575.0,9,12,B,2,平球,1.0,,1.0,6.0,792.0,361.0,1.0,8.0,551.0,545.0,,,,,6.0,795.0,358.0,8.0,760.0,569.0,0
21,18.0,00:31:26,56585.0,9,12,A,2,平球,,1.0,1.0,8.0,551.0,545.0,1.0,8.0,534.0,349.0,,,,,8.0,684.0,563.0,6.0,770.0,374.0,0
21,19.0,00:31:26,56606.0,9,12,B,2,殺球,,,1.0,8.0,534.0,349.0,2.0,6.0,426.0,566.0,,,,,8.0,617.0,353.0,8.0,588.0,544.0,0
21,20.0,00:31:27,56619.0,9,12,A,2,勾球,,1.0,2.0,6.0,426.0,566.0,2.0,8.0,708.0,380.0,,,,,8.0,616.0,575.0,8.0,539.0,342.0,0
21,21.0,00:31:28,56647.0,9,12,B,2,推球,,1.0,2.0,8.0,708.0,380.0,1.0,3.0,865.0,642.0,,,,,8.0,631.0,363.0,8.0,601.0,570.0,0
21,22.0,00:31:29,56679.0,9,12,A,2,過渡切球,,,1.0,3.0,865.0,642.0,2.0,6.0,805.0,369.0,,,,,9.0,733.0,621.0,8.0,687.0,365.0,0
21,23.0,00:31:30,56703.0,9,12,B,2,勾球,,1.0,2.0,6.0,805.0,369.0,2.0,7.0,504.0,500.0,,,,,8.0,735.0,360.0,8.0,686.0,569.0,0
21,24.0,00:31:30,56728.0,9,12,A,2,推球,,1.0,2.0,7.0,504.0,500.0,1.0,9.0,742.0,316.0,,,,,8.0,577.0,516.0,8.0,686.0,352.0,0
21,25.0,00:31:32,56763.0,9,12,B,2,長球,1.0,,1.0,9.0,742.0,316.0,1.0,3.0,836.0,633.0,,,,,8.0,716.0,329.0,8.0,636.0,520.0,0
21,26.0,00:31:33,56792.0,9,12,A,2,切球,,,1.0,3.0,836.0,633.0,2.0,6.0,761.0,380.0,,,,,8.0,756.0,614.0,8.0,708.0,348.0,0
21,27.0,00:31:33,56812.0,9,12,B,2,推球,,1.0,2.0,6.0,761.0,380.0,1.0,9.0,478.0,624.0,,,,,8.0,710.0,368.0,8.0,715.0,594.0,0
21,28.0,00:31:35,56856.0,9,12,A,2,切球,,1.0,1.0,9.0,478.0,624.0,2.0,8.0,595.0,370.0,,,,,8.0,529.0,607.0,8.0,636.0,358.0,0
21,29.0,00:31:35,56873.0,9,12,B,2,推球,,,2.0,8.0,595.0,370.0,1.0,9.0,789.0,645.0,,,,,8.0,646.0,368.0,8.0,587.0,605.0,0
21,30.0,00:31:37,56912.0,9,12,A,2,切球,,,1.0,9.0,789.0,645.0,2.0,8.0,682.0,367.0,,,,,9.0,711.0,628.0,8.0,650.0,353.0,0
21,31.0,00:31:37,56931.0,9,12,B,2,勾球,,1.0,2.0,8.0,682.0,367.0,2.0,2.0,443.0,494.0,,,,,8.0,656.0,365.0,8.0,678.0,575.0,0
21,32.0,00:31:38,56960.0,9,12,A,2,放小球,,1.0,2.0,2.0,443.0,494.0,2.0,1.0,453.0,409.0,,,,,8.0,499.0,518.0,8.0,639.0,360.0,0
21,33.0,00:31:39,56984.0,9,12,B,2,挑球,,,2.0,1.0,453.0,409.0,1.0,9.0,743.0,642.0,,,,,8.0,535.0,390.0,7.0,505.0,505.0,0
21,34.0,00:31:41,57048.0,9,12,A,2,切球,,,1.0,9.0,743.0,642.0,2.0,6.0,771.0,375.0,,,,,9.0,685.0,640.0,8.0,654.0,372.0,0
21,35.0,00:31:42,57069.0,9,12,B,2,推球,,1.0,2.0,6.0,771.0,375.0,1.0,3.0,856.0,628.0,,,,,8.0,722.0,364.0,8.0,684.0,587.0,0
21,36.0,00:31:43,57105.0,9,12,A,2,長球,,,1.0,3.0,856.0,628.0,1.0,4.0,791.0,325.0,,,,,8.0,785.0,614.0,8.0,669.0,344.0,0
21,37.0,00:31:44,57138.0,9,12,B,2,長球,1.0,,1.0,4.0,791.0,325.0,1.0,6.0,469.0,613.0,,,,,4.0,765.0,326.0,8.0,679.0,569.0,0
21,38.0,00:31:45,57169.0,9,12,A,2,長球,1.0,,1.0,6.0,469.0,613.0,1.0,3.0,508.0,323.0,,,,,8.0,508.0,608.0,8.0,682.0,349.0,0
21,39.0,00:31:46,57208.0,9,12,B,2,長球,,,1.0,3.0,508.0,323.0,2.0,4.0,399.0,633.0,,,,,9.0,527.0,311.0,8.0,590.0,567.0,0
21,40.0,00:31:48,57243.0,9,12,A,2,過渡切球,,1.0,2.0,4.0,399.0,633.0,2.0,7.0,751.0,409.0,,,,,8.0,492.0,614.0,8.0,580.0,336.0,0
21,41.0,00:31:49,57273.0,9,12,B,3,放小球,,1.0,2.0,7.0,751.0,409.0,2.0,2.0,800.0,435.0,未過網,對手未過網,A,,8.0,681.0,379.0,8.0,619.0,568.0,0
22,1.0,00:32:16,58102.0,9,13,A,1,發短球,,1.0,2.0,,,,2.0,8.0,679.0,388.0,,,,,8.0,617.0,535.0,8.0,718.0,367.0,0
22,2.0,00:32:17,58121.0,9,13,B,2,推球,,,2.0,8.0,679.0,388.0,1.0,3.0,868.0,642.0,,,,,8.0,702.0,373.0,8.0,623.0,548.0,0
22,3.0,00:32:18,58159.0,9,13,A,2,過渡切球,,,1.0,3.0,868.0,642.0,1.0,6.0,761.0,372.0,,,,,9.0,760.0,627.0,8.0,680.0,360.0,0
22,4.0,00:32:19,58178.0,9,13,B,2,平球,,1.0,1.0,6.0,761.0,372.0,1.0,8.0,505.0,560.0,,,,,8.0,697.0,361.0,8.0,710.0,579.0,0
22,5.0,00:32:19,58193.0,9,13,A,3,擋小球,,1.0,1.0,8.0,505.0,560.0,2.0,7.0,644.0,436.0,未過網,對手未過網,B,,8.0,650.0,558.0,8.0,682.0,368.0,0
23,1.0,00:32:36,58695.0,9,14,B,1,發短球,,1.0,2.0,,,,2.0,7.0,553.0,501.0,,,,,8.0,662.0,366.0,8.0,531.0,535.0,0
23,2.0,00:32:37,58716.0,9,14,A,2,放小球,,,2.0,7.0,553.0,501.0,2.0,2.0,773.0,409.0,,,,,8.0,546.0,521.0,8.0,659.0,363.0,0
23,3.0,00:32:38,58748.0,9,14,B,2,推球,,1.0,2.0,2.0,773.0,409.0,1.0,9.0,526.0,636.0,,,,,7.0,711.0,392.0,8.0,646.0,537.0,0
23,4.0,00:32:39,58784.0,9,14,A,2,長球,1.0,,1.0,9.0,526.0,636.0,1.0,9.0,725.0,318.0,,,,,9.0,562.0,622.0,8.0,648.0,360.0,0
23,5.0,00:32:40,58826.0,9,14,B,2,長球,1.0,,1.0,9.0,725.0,318.0,1.0,9.0,492.0,650.0,,,,,9.0,725.0,319.0,8.0,642.0,556.0,0
23,6.0,00:32:42,58869.0,9,14,A,2,切球,1.0,,1.0,9.0,492.0,650.0,2.0,8.0,732.0,380.0,,,,,9.0,500.0,637.0,8.0,656.0,347.0,0
23,7.0,00:32:43,58891.0,9,14,B,2,放小球,,1.0,2.0,8.0,732.0,380.0,1.0,7.0,630.0,491.0,,,,,8.0,685.0,363.0,8.0,556.0,579.0,0
23,8.0,00:32:43,58914.0,9,14,A,2,放小球,,,1.0,7.0,630.0,491.0,2.0,7.0,578.0,423.0,,,,,8.0,611.0,514.0,8.0,664.0,365.0,0
23,9.0,00:32:44,58939.0,9,14,B,2,挑球,,1.0,2.0,7.0,578.0,423.0,1.0,9.0,480.0,645.0,,,,,7.0,626.0,394.0,7.0,628.0,496.0,0
23,10.0,00:32:46,58998.0,9,14,A,2,殺球,1.0,,1.0,9.0,480.0,645.0,2.0,8.0,748.0,352.0,,,,,4.0,455.0,642.0,8.0,633.0,361.0,0
23,11.0,00:32:47,59012.0,9,14,B,2,擋小球,,1.0,2.0,8.0,748.0,352.0,2.0,5.0,792.0,538.0,,,,,8.0,661.0,350.0,8.0,481.0,600.0,0
23,12.0,00:32:47,59036.0,9,14,A,2,推球,,,2.0,5.0,792.0,538.0,1.0,8.0,556.0,327.0,,,,,8.0,686.0,538.0,8.0,689.0,359.0,0
23,13.0,00:32:48,59060.0,9,14,B,2,切球,,,1.0,8.0,556.0,327.0,2.0,8.0,763.0,509.0,,,,,8.0,609.0,343.0,8.0,621.0,561.0,0
